file_name,chunk_index,chunk_id,question_index,question,answer
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,316,316,0,Quels sont les trois auteurs dont les ouvrages ont été publiés à Ajaccio ?,"BIANCARELLI Marcu, CANONICI François et DELAVALLE Pierre-Jean"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,316,316,1,Quel est le sujet du livre de FUSINA Jacques ?,L'histoire de l'école en Corse
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,317,317,0,Quel est le titre du livre de GERONIMI Dumenicantone?,"""Dettu prima"""
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,317,317,1,Où a-t-on pu consulter l'article de GRAZIANI Antoine-Marie intitulé « La Marine corse du temps de Pascal Paoli »?,Sur le site web adecec.net
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,318,318,0,Quels sont les auteurs qui ont publié des ouvrages sur l'histoire de Bastia en l'an 2000 et 2001?,Les auteurs qui ont publié des ouvrages sur l'histoire de Bastia en l'an 2000 et 2001 sont Lisandru et Marchin.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,318,318,1,Quels sont les titres des ouvrages que Paul Silvani a publiés entre 1993 et 2007?,"Les titres des ouvrages que Paul Silvani a publiés entre 1993 et 2007 sont : 'Et la Corse fut libérée', 'En Corse au temps de Paoli', et 'A barca di a Madonna'."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,319,319,0,Quels sont les titres des sites web consultés en 2008?,"http:/ /oursjeancaporossi.perso.neuf.fr, Canonici François, « Bonifacio hier et aujourd'hui», http://canonici.skyrock.com/, Delaugerre Michel, « Journal de la pointe du Cap corse », http://www.pointeducapcorse.org/, Ventu di Mare, blog de l'association, http: / / s 14848 548 5.onlinehome.fr/ girolata/ ?page_id= 15"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,319,319,1,Quel est le titre du blog de l'association Ventu di Mare?,"Ventu di Mare, blog de l'association, http: / / s 14848 548 5.onlinehome.fr / girolata/ ?page_id= 15"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,320,320,0,Quel est le nom de l'éditeur de ce livre ?,L'éditeur de ce livre est Albiana
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,320,320,1,Quel est l'ISBN du livre ?,L'ISBN du livre est 978-2-8241-1262-6
