feedback,question_id,expected_score,model,score,execution_time,combination_size,type,question_text,human_answer
,2535,7,"google:gemini-3.5-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:2b",7.67,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.5-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:4b",9.33,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.5-flash-lite,ollama:qwen3.5:2b,ollama:qwen3.5:4b",7.67,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:1b",5.67,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:3b",5.67,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:2b",4.0,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:4b",5.67,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:llama3.2:3b",8.67,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:2b",7.0,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:4b",8.67,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:2b",7.0,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:4b",8.67,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.1-flash-lite,ollama:qwen3.5:2b,ollama:qwen3.5:4b",7.0,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:ministral-3:3b,ollama:llama3.2:1b,ollama:llama3.2:3b",6.0,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:ministral-3:3b,ollama:llama3.2:1b,ollama:qwen3.5:2b",4.33,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:ministral-3:3b,ollama:llama3.2:1b,ollama:qwen3.5:4b",6.0,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:ministral-3:3b,ollama:llama3.2:3b,ollama:qwen3.5:2b",4.33,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:ministral-3:3b,ollama:llama3.2:3b,ollama:qwen3.5:4b",6.0,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:ministral-3:3b,ollama:qwen3.5:2b,ollama:qwen3.5:4b",4.33,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:llama3.2:1b,ollama:llama3.2:3b,ollama:qwen3.5:2b",7.33,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:llama3.2:1b,ollama:llama3.2:3b,ollama:qwen3.5:4b",9.0,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:llama3.2:1b,ollama:qwen3.5:2b,ollama:qwen3.5:4b",7.33,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"ollama:llama3.2:3b,ollama:qwen3.5:2b,ollama:qwen3.5:4b",7.33,,3,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:1b",6.75,,4,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:3b",6.75,,4,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:2b",5.5,,4,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:4b",6.75,,4,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:llama3.2:3b",9.0,,4,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
,2535,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:2b",7.75,,4,combination,"Pourquoi le football est-il considéré comme un vecteur puissant d'identification en Corse, selon le texte ?","Le football est l’un des plus puissants vecteurs d’identification culturel pour s’identifier à une ville ou une région, et encore plus pour les clubs locaux, comme celui du Sporting"
